,tconst,startYear,runtimeMinutes,directors,writers,nconst,title,distributor,domestic_revenue,opening_revenue,opening_theaters,budget,mpaa,genres,release_date
1433,tt0372873,2007,107,nm0405374,nm0405374,"nm0846246,nm0004736,nm1107178,nm0001233,nm0732497,nm0405374,nm7773664,nm6183759,nm1720696,nm0413011",Dragon Wars: D-War,Freestyle Releasing,"$10,977,721","$5,376,000","2,277","$32,000,000",PG-13,"Action,Drama,Fantasy,Horror,Thriller","Sep 14, 2007"
1434,tt0372784,2005,140,nm0634240,"nm0004170,nm0275286,nm0634240","nm0746273,nm0000288,nm0000323,nm0913822,nm0000553,nm0634240,nm0004170,nm0275286,nm0290581,nm0650038",Batman Begins,Warner Bros.,"$205,343,774","$48,745,440","3,858","$150,000,000",PG-13,"Action,Adventure","Jun 15, 2005"
1435,tt0373074,2004,99,nm0159507,"nm0159507,nm0874683,nm0403230,nm0151013","nm0939296,nm0159507,nm0950757,nm1228408,nm0398760,nm0874683,nm0403230,nm0151013,nm0161045,nm0311508",Kung Fu Hustle,Sony Pictures Classics,"$17,108,591","$269,225",7,"$20,000,000",R,"Action,Comedy,Fantasy","Apr 8, 2005"
1436,tt0373051,2008,93,nm0108094,"nm0919115,nm0280814,nm0505662,nm0894523","nm0004927,nm0000409,nm1242688,nm1715194,nm1024878,nm0108094,nm0919115,nm0280814,nm0505662,nm0894523",Journey to the Center of the Earth,Warner Bros.,"$101,704,370","$21,018,141","2,811","$60,000,000",PG,"Action,Adventure,Family,Fantasy,Sci-Fi","Jul 11, 2008"
1437,tt0373283,2003,90,nm0514662,"nm1418750,nm0926449","nm0376769,nm0021607,nm0689168,nm1109458,nm0046541,nm0514662,nm1418750,nm0926449,nm1409460,nm1405961",Saints and Soldiers,Excel Entertainment,"$1,310,470","$129,056",26,"$780,000",PG-13,"Action,Drama,War","Aug 6, 2004"
1438,tt0373469,2005,103,nm0000948,"nm0356539,nm0000948","nm0656199,nm0000375,nm0000174,nm1157358,nm0000929,nm0000948,nm0356539,nm0005428,nm0653211,nm0004344",Kiss Kiss Bang Bang,Warner Bros.,"$4,243,756","$180,660",8,"$15,000,000",R,"Comedy,Crime,Mystery,Thriller","Oct 21, 2005"
1439,tt0373889,2007,138,nm0946734,"nm0325533,nm0746830","nm0650038,nm0705356,nm0914612,nm0342488,nm0322407,nm0946734,nm0325533,nm0746830,nm0057655,nm0382268",Harry Potter and the Order of the Phoenix,Warner Bros.,"$292,004,738","$77,108,414","4,285","$150,000,000",PG-13,"Action,Adventure,Family,Fantasy,Mystery","Jul 11, 2007"
1440,tt0373450,2005,107,nm0000382,"nm0000382,nm0392035","nm0794156,nm0000102,nm0000147,nm0517844,nm0371342,nm0000382,nm0392035,nm0487190,nm0002217,nm0765477",Where the Truth Lies,THINKFilm,"$872,142","$234,461",95,"$25,000,000",R,"Crime,Drama,Mystery,Thriller","Oct 7, 2005"
1441,tt0373908,2005,90,nm0776271,"nm0414816,nm0790775,nm0087904,nm0722610","nm0244158,nm0147825,nm0258402,nm0005517,nm0356021,nm0776271,nm0414816,nm0790775,nm0087904,nm0722610",The Honeymooners,Paramount Pictures,"$12,843,849","$5,538,835","1,912","$25,000,000",PG-13,"Comedy,Family,Romance","Jun 10, 2005"
1442,tt0373926,2005,128,nm0001628,"nm0826369,nm0911422,nm1017488,nm0291082,nm0001873","nm0001873,nm0000173,nm0000576,nm0001416,nm0159802,nm0001628,nm0826369,nm0911422,nm1017488,nm0291082",The Interpreter,Universal Pictures,"$72,708,161","$22,822,455","2,758","$80,000,000",PG-13,"Crime,Mystery,Thriller","Apr 22, 2005"
1443,tt0374102,2003,79,nm0448900,nm0448900,"nm0752436,nm1047403,nm0825627,nm1677525,nm0448900,nm0490582,nm0006251",Open Water,Lionsgate,"$30,610,863","$1,100,943",47,"$500,000",R,"Adventure,Drama,Horror,Thriller","Aug 6, 2004"
1444,tt0374536,2005,102,nm0001188,"nm0001188,nm0258286,nm0757268","nm0926824,nm0000173,nm0002071,nm0000511,nm0000323,nm0001188,nm0258286,nm0757268,nm0279651,nm0001508",Bewitched,Sony Pictures Entertainment (SPE),"$63,313,159","$20,131,130","3,174","$85,000,000",PG-13,"Comedy,Fantasy,Romance","Jun 24, 2005"
1445,tt0374900,2004,96,nm0381478,"nm0381478,nm1415801","nm1067825,nm1417647,nm0708293,nm0340973,nm1088052,nm0381478,nm1415801,nm1418538,nm1365515,nm1414749",Napoleon Dynamite,Fox Searchlight Pictures,"$44,540,956","$116,666",6,"$400,000",PG,Comedy,"Jun 11, 2004"
1446,tt0375063,2004,127,nm0668247,"nm0681914,nm0668247,nm0852591","nm0003659,nm0316079,nm0002006,nm0000515,nm0644897,nm0668247,nm0681914,nm0852591,nm0518757,nm0448843",Sideways,Fox Searchlight Pictures,"$71,503,593","$207,042",4,"$16,000,000",R,"Comedy,Drama,Romance","Oct 22, 2004"
1447,tt0375104,2004,123,nm0380705,"nm0380705,nm0206175,nm0699386,nm1597653","nm0791803,nm0001029,nm0001231,nm0000562,nm0000532,nm0380705,nm0206175,nm0699386,nm1597653,nm0601954",Bobby Jones: Stroke of Genius,Film Foundry,"$2,694,071","$1,233,297","1,332","$20,000,000",PG,"Biography,Drama,Romance,Sport","Apr 30, 2004"
1448,tt0375173,2004,103,nm0796124,"nm0622540,nm0691114,nm0796124","nm0347465,nm0000179,nm1092227,nm0000215,nm0853041,nm0796124,nm0622540,nm0691114,nm0001396,nm0694173",Alfie,Paramount Pictures,"$13,399,812","$6,218,335","2,215","$60,000,000",R,"Comedy,Drama,Romance","Nov 5, 2004"
1449,tt0375568,2009,94,nm0101047,"nm0856804,nm0101047,nm0365390,nm0103595","nm0653211,nm0383603,nm0000115,nm0068338,nm0000234,nm0101047,nm0856804,nm0365390,nm0103595,nm1257214",Astro Boy,Summit Entertainment,"$19,551,067","$6,702,923","3,014","$65,000,000",PG,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy,Sci-Fi","Oct 23, 2009"
1450,tt0375679,2004,112,nm0353673,"nm0353673,nm0604263","nm0006142,nm0000332,nm0000113,nm0628601,nm0037410,nm0353673,nm0604263,nm0365070,nm0776072,nm0946441",Crash,Lionsgate,"$54,580,300","$9,107,071","1,864","$6,500,000",R,"Crime,Drama,Thriller","May 6, 2005"
1451,tt0376108,2005,86,nm0139867,"nm0938206,nm0214036,nm0833828,nm0524190,nm0601859","nm0601859,nm0001454,nm0005259,nm0005227,nm0733185,nm0139867,nm0938206,nm0214036,nm0833828,nm0524190",Rebound,Twentieth Century Fox,"$16,809,014","$5,033,848","2,464","$33,100,000",PG,"Comedy,Family,Sport","Jul 1, 2005"
1452,tt0376136,2011,119,nm0732430,"nm0732430,nm0860219","nm0470420,nm0000136,nm0000610,nm0001173,nm0728346,nm0732430,nm0860219,nm0218259,nm2593874,nm0454752",The Rum Diary,FilmDistrict,"$13,109,815","$5,135,369","2,273","$45,000,000",R,"Comedy,Drama","Oct 28, 2011"
1453,tt0376541,2004,104,nm0001566,nm0544999,"nm0089182,nm0000204,nm0000179,nm0654110,nm0000210,nm0001566,nm0544999,nm0111225,nm0130492,nm0003552",Closer,Sony Pictures Entertainment (SPE),"$33,987,757","$7,707,972",476,"$27,000,000",R,"Drama,Romance","Dec 3, 2004"
1454,tt0376994,2006,104,nm0711840,"nm1334526,nm0672015","nm0003515,nm0001772,nm0413168,nm0000932,nm0000463,nm0711840,nm1334526,nm0672015,nm0032696,nm0795682",X-Men: The Last Stand,Twentieth Century Fox,"$234,362,462","$102,750,665","3,690","$210,000,000",PG-13,"Action,Adventure,Sci-Fi","May 26, 2006"
1455,tt0377062,2004,113,nm0601382,"nm0375355,nm0291082,nm0122653","nm0089614,nm0000598,nm0001584,nm0000610,nm0879085,nm0601382,nm0375355,nm0291082,nm0122653,nm0017703",Flight of the Phoenix,Twentieth Century Fox,"$21,009,180","$5,019,430","2,604","$45,000,000",PG-13,"Action,Adventure,Drama,Romance,Thriller","Dec 17, 2004"
1456,tt0377092,2004,97,nm0914132,"nm1577281,nm0275486","nm0108629,nm0517820,nm1057932,nm1046097,nm0275486,nm0914132,nm1577281,nm0584427,nm0448843,nm0645401",Mean Girls,Paramount Pictures,"$86,058,055","$24,432,195","2,839","$17,000,000",PG-13,Comedy,"Apr 30, 2004"
1457,tt0377071,2004,82,nm1109378,"nm1109378,nm1112848","nm0020401,nm1466997,nm1429831,nm0998822,nm1109378,nm1112848,nm1112686,nm0514662,nm1149177",The Home Teachers,Halestorm Entertainment,"$203,917","$47,494",20,"$425,000",PG,Comedy,"Jan 9, 2004"
1458,tt0377107,2005,100,nm0006960,"nm1430632,nm0589182","nm0654077,nm0000569,nm0000164,nm0204706,nm0350453,nm0006960,nm1430632,nm0589182,nm0366363,nm0450267",Proof,Miramax,"$7,535,331","$193,840",8,"$20,000,000",PG-13,"Drama,Mystery","Sep 16, 2005"
1459,tt0377471,2005,118,nm0336620,"nm0001465,nm0826042","nm0787834,nm0000237,nm0000235,nm0425005,nm0000681,nm0336620,nm0001465,nm0826042,nm0000362,nm0630090",Be Cool,Metro-Goldwyn-Mayer (MGM),"$56,046,979","$23,450,212","3,216","$53,000,000",PG-13,"Comedy,Crime,Music","Mar 4, 2005"
1460,tt0377818,2005,104,nm0151540,"nm0907296,nm1016088,nm1627554","nm0056550,nm0005405,nm0424216,nm0005433,nm1445490,nm0151540,nm0907296,nm1016088,nm1627554,nm0314088",The Dukes of Hazzard,Warner Bros.,"$80,270,227","$30,675,314","3,785","$50,000,000",PG-13,Comedy,"Aug 5, 2005"
1461,tt0377992,2003,180,nm0767697,nm0326089,"nm0060631,nm0193738,nm0440511,nm0001626,nm0120338,nm0767697,nm0326089,nm0159632,nm0236592,nm0004582",The Gospel of John,THINKFilm,"$4,069,090","$98,363",14,"$10,000,000",PG-13,"Biography,Drama,History","Sep 26, 2003"
1462,tt0378194,2004,137,nm0000233,"nm0000233,nm0000235","nm0134871,nm0000235,nm0001016,nm0000514,nm0000435,nm0000233,nm0004744,nm0001675,nm0724744,nm0579673",Kill Bill: Vol. 2,Miramax,"$66,208,183","$25,600,000","2,971","$30,000,000",R,"Action,Crime,Thriller","Apr 16, 2004"
1463,tt0378407,2004,90,"nm0348197,nm0935317,nm1435762",\N,"nm1435762,nm0000106,nm0041864,nm1991388,nm0348197,nm0935317,nm0202968,nm1722040,nm0004401",My Date with Drew,Slowhand Cinema Releasing,"$181,041","$85,223",58,"$1,100",PG,Documentary,"Aug 5, 2005"
1464,tt0379322,2003,89,nm0222104,"nm1442975,nm1443058","nm0771149,nm3675180,nm1803005,nm1440936,nm4639105,nm0222104,nm1442975,nm1443058,nm0441985,nm0272857",Indigo,Monterey Media,"$1,190,000","$1,190,000",603,"$500,000",UNRATED,Drama,"Jan 28, 2005"
1465,tt0379725,2005,114,nm0587955,"nm0001246,nm1707307","nm0898549,nm0000450,nm0004286,nm0001416,nm1738584,nm0587955,nm0001246,nm1707307,nm0056205,nm0645164",Capote,Sony Pictures Classics,"$28,750,530","$324,857",12,"$7,000,000",R,"Biography,Crime,Drama,History","Sep 30, 2005"
1466,tt0379786,2005,119,nm0923736,nm0923736,"nm0161530,nm0277213,nm0868659,nm0252230,nm0876138,nm0923736,nm0578814,nm0628056,nm0005726,nm0489809",Serenity,Universal Pictures,"$25,514,517","$10,086,680","2,188","$39,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Sep 30, 2005"
1467,tt0379865,2008,114,nm0000123,"nm1445106,nm0717733","nm0005875,nm0000123,nm0000250,nm1024677,nm0212278,nm1445106,nm0717733,nm0381416,nm0798661,nm0005271",Leatherheads,Universal Pictures,"$31,373,938","$12,682,595","2,769","$58,000,000",PG-13,"Comedy,Drama,Romance,Sport","Apr 4, 2008"
1468,tt0380510,2009,135,nm0001392,"nm0909638,nm0101991,nm0001392,nm1451254","nm0678992,nm0001838,nm0000242,nm1519680,nm0000215,nm0001392,nm0909638,nm0101991,nm1451254,nm0192254",The Lovely Bones,DreamWorks,"$44,114,232","$116,616",3,"$65,000,000",PG-13,"Drama,Fantasy,Thriller","Dec 11, 2009"
1469,tt0379889,2004,131,nm0705535,"nm0000636,nm0705535","nm0682967,nm0000199,nm0001212,nm1211488,nm0000460,nm0705535,nm0000636,nm0111225,nm0184605,nm0623110",The Merchant of Venice,Sony Pictures Classics,"$3,765,585","$69,868",4,"$30,000,000",R,"Drama,Romance","Dec 29, 2004"
1470,tt0380599,2005,130,nm0000591,"nm0002042,nm0367838","nm0006235,nm1263280,nm0001426,nm0842596,nm0573862,nm0000591,nm0002042,nm0367838,nm0071452,nm0764963",Oliver Twist,Sony Pictures Entertainment (SPE),"$2,080,321","$68,447",5,"$60,000,000",PG-13,"Crime,Drama","Sep 23, 2005"
1471,tt0380623,2005,100,nm0743093,"nm1444139,nm1449113,nm0868282,nm0920859","nm1333759,nm0240381,nm0000181,nm1502522,nm0636562,nm0743093,nm1444139,nm1449113,nm0868282,nm0920859",The Perfect Man,Universal Pictures,"$16,535,005","$5,300,980","2,087","$10,000,000",PG,"Comedy,Family,Romance","Jun 17, 2005"
1472,tt0381681,2004,80,nm0000500,"nm0000500,nm0000365,nm0000160,nm0471811","nm0322204,nm0000160,nm0000365,nm0229943,nm1195302,nm0000500,nm0471811,nm0908323,nm0199679,nm0010471",Before Sunset,Warner Independent Pictures (WIP),"$5,820,649","$219,425",20,"$2,700,000",R,"Drama,Romance","Jul 2, 2004"
1473,tt0381061,2006,144,nm0132709,"nm0701031,nm0905498,nm0353673,nm0001220","nm0110483,nm0185819,nm1200692,nm0001132,nm0942482,nm0132709,nm0701031,nm0905498,nm0353673,nm0001220",Casino Royale,Sony Pictures Entertainment (SPE),"$167,445,960","$40,833,156","3,434","$150,000,000",PG-13,"Action,Adventure,Thriller","Nov 17, 2006"
1474,tt0381707,2004,109,nm0005540,"nm0005540,nm0915465,nm0005541,nm0568377,nm0811360,nm0177348","nm0562598,nm0005541,nm0915465,nm0005311,nm0005533,nm0005540,nm0568377,nm0811360,nm0177348,nm0023315",White Chicks,Sony Pictures Entertainment (SPE),"$70,831,760","$19,676,748","2,726","$37,000,000",PG-13,"Comedy,Crime","Jun 23, 2004"
1475,tt0381849,2007,122,nm0003506,"nm0919925,nm0104973,nm0351929,nm0001465","nm0465298,nm0000128,nm0000288,nm0004936,nm0503567,nm0003506,nm0919925,nm0104973,nm0351929,nm0001465",3:10 to Yuma,Lionsgate,"$53,606,916","$14,035,033","2,652","$55,000,000",R,"Action,Crime,Drama,Western","Sep 7, 2007"
1476,tt0381971,2006,87,nm0639965,"nm0442190,nm0108273,nm1597712,nm1640030","nm0000165,nm0002071,nm0000106,nm0506405,nm0919798,nm0639965,nm0442190,nm0108273,nm1597712,nm1640030",Curious George,Universal Pictures,"$58,360,760","$14,703,405","2,566","$50,000,000",G,"Adventure,Animation,Comedy,Family","Feb 10, 2006"
1477,tt0382625,2006,149,nm0000165,"nm0326040,nm1467010","nm0001877,nm0000158,nm0851582,nm0000606,nm0005212,nm0000165,nm0326040,nm1467010,nm0130492,nm0004976",The Da Vinci Code,Sony Pictures Entertainment (SPE),"$217,536,138","$77,073,388","3,735","$125,000,000",PG-13,"Mystery,Thriller","May 19, 2006"
1478,tt0382932,2007,111,"nm0083348,nm0684342","nm0083348,nm0684342,nm0135296,nm1486235,nm1271884,nm0677037","nm0677037,nm0004951,nm0738918,nm0652663,nm0000453,nm0083348,nm0684342,nm0135296,nm1486235,nm1271884",Ratatouille,Walt Disney Studios Motion Pictures,"$206,445,654","$47,027,395","3,940","$150,000,000",G,"Adventure,Animation,Comedy,Family,Fantasy","Jun 29, 2007"
1479,tt0382992,2005,121,nm0003418,nm0725379,"nm0117741,nm0524197,nm0004754,nm0004937,nm0001731,nm0003418,nm0725379,nm0005219,nm0605775,nm0957205",Stealth,Sony Pictures Entertainment (SPE),"$32,116,746","$13,251,545","3,495","$135,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Jul 29, 2005"
1480,tt0383010,2012,92,"nm0125803,nm0268380","nm0148808,nm0125803,nm0268380","nm0002201,nm0005003,nm0224565,nm0766005,nm0528331,nm0125803,nm0268380,nm0148808,nm0858554,nm0921853",The Three Stooges,Twentieth Century Fox,"$44,338,224","$17,010,125","3,477","$30,000,000",PG,"Comedy,Family","Apr 13, 2012"
1481,tt0383028,2008,124,nm0442109,nm0442109,"nm0005695,nm0000450,nm0608090,nm0931329,nm0001416,nm0442109,nm0106835,nm0005069,nm0454004,nm0109726","Synecdoche, New York",Sony Pictures Classics,"$3,083,538","$172,194",9,"$20,000,000",R,Drama,"Oct 24, 2008"
1482,tt0383216,2006,93,nm0506613,"nm0089676,nm0000188,nm0759167,nm0725009,nm0001175","nm0800465,nm0000188,nm0000177,nm0000606,nm0607865,nm0506613,nm0089676,nm0759167,nm0725009,nm0001175",The Pink Panther,Sony Pictures Entertainment (SPE),"$82,226,474","$20,220,412","3,477","$80,000,000",PG,"Adventure,Comedy,Crime,Family,Mystery","Feb 10, 2006"
1483,tt0383222,2005,95,nm0093051,nm0877587,"nm0627100,nm0518085,nm0001426,nm0735442,nm0000514,nm0093051,nm0877587,nm0164721,nm0932144,nm0004321",BloodRayne,Romar Entertainment,"$2,405,420","$1,550,000",985,"$25,000,000",R,"Action,Fantasy,Horror","Jan 6, 2006"
1484,tt0383574,2006,151,nm0893659,"nm0254645,nm0744429,nm0064181,nm0938684","nm0000988,nm0000136,nm0089217,nm0461136,nm0202603,nm0893659,nm0254645,nm0744429,nm0064181,nm0938684",Pirates of the Caribbean: Dead Man's Chest,Walt Disney Studios Motion Pictures,"$423,315,812","$135,634,554","4,133","$225,000,000",PG-13,"Action,Adventure,Fantasy","Jul 7, 2006"
1485,tt0384286,2005,90,nm0905592,"nm0905592,nm0062149","nm0118658,nm0606690,nm0095751,nm0655585,nm2048313,nm0905592,nm0062149,nm0910800,nm0864268,nm1164861",Cry Wolf,Rogue Pictures,"$10,047,674","$4,551,000","1,789","$1,000,000",PG-13,"Drama,Horror,Mystery,Thriller","Sep 16, 2005"
1486,tt0384537,2006,125,nm0304521,nm0000812,"nm1168522,nm0593664,nm0390229,nm0000293,nm0000679,nm0304521,nm0000812,nm0138502,nm0352820,nm0004582",Silent Hill,Sony Pictures Entertainment (SPE),"$46,982,632","$20,152,598","2,926","$50,000,000",R,"Horror,Mystery","Apr 21, 2006"
1487,tt0384642,2005,95,nm0245888,"nm1080144,nm0748874","nm0013889,nm0002071,nm0000380,nm1242688,nm0228491,nm0245888,nm1080144,nm0748874,nm0588612,nm0006142",Kicking & Screaming,Universal Pictures,"$52,842,724","$20,159,925","3,455","$45,000,000",PG,"Comedy,Family,Romance,Sport","May 13, 2005"
1488,tt0384680,2005,102,nm0893659,nm0175726,"nm0505828,nm0000115,nm0204706,nm0396558,nm0000323,nm0893659,nm0175726,nm0085542,nm0089820,nm0005494",The Weather Man,Paramount Pictures,"$12,482,775","$4,248,465","1,510","$22,000,000",R,"Comedy,Drama","Oct 28, 2005"
1489,tt0384793,2006,93,nm0684336,"nm0177836,nm0171651,nm0991423","nm0001723,nm0519043,nm1706767,nm0515116,nm2012635,nm0684336,nm0177836,nm0171651,nm0991423,nm0098233",Accepted,Universal Pictures,"$36,323,505","$10,023,835","2,914","$23,000,000",PG-13,Comedy,"Aug 18, 2006"
1490,tt0384806,2005,90,nm1497918,"nm0466925,nm0030663,nm0827839,nm0527567,nm0527582","nm0527582,nm0005351,nm0313534,nm1497548,nm0416596,nm1497918,nm0466925,nm0030663,nm0827839,nm0527567",The Amityville Horror,Metro-Goldwyn-Mayer (MGM),"$65,233,369","$23,507,007","3,323","$19,000,000",R,Horror,"Apr 15, 2005"
1491,tt0385752,2007,113,nm0919363,"nm0919363,nm1099514","nm0103956,nm0000173,nm0185819,nm2301950,nm2036501,nm0919363,nm1099514,nm0140011,nm0287149,nm0006035",The Golden Compass,New Line Cinema,"$70,107,728","$26,125,000","3,528","$180,000,000",PG-13,"Adventure,Family,Fantasy","Dec 7, 2007"
1492,tt0385887,2019,144,nm0001570,"nm0001570,nm0504672","nm1207404,nm0001570,nm1813221,nm0000285,nm0000353,nm0504672,nm0066016,nm0585958,nm0698133,nm1247594",Motherless Brooklyn,Warner Bros.,"$9,277,736","$3,500,454","1,342","$26,000,000",R,"Crime,Drama,Mystery","Nov 1, 2019"
1493,tt0385880,2006,91,nm1481493,"nm1363595,nm1041479,nm0972040","nm0823330,nm1102053,nm1348102,nm1682400,nm1707018,nm1481493,nm1363595,nm1041479,nm0972040,nm0710759",Monster House,Sony Pictures Entertainment (SPE),"$73,661,010","$22,217,226","3,553","$75,000,000",PG,"Animation,Comedy,Family,Fantasy,Mystery","Jul 21, 2006"
1494,tt0386032,2007,123,nm0601619,nm0601619,"nm1651785,nm0601619,nm3235380,nm1125277,nm0124133,nm1713258,nm0641250,nm0085167,nm1026832,nm1622454",Sicko,Lionsgate,"$24,540,079","$68,969",1,"$9,000,000",PG-13,"Documentary,Drama","Jun 22, 2007"
1495,tt0386117,2009,101,nm0005069,"nm0005069,nm1101630,nm0784124","nm0000158,nm2504006,nm0001573,nm0001845,nm2589551,nm0005069,nm1101630,nm0784124,nm0137811,nm0324556",Where the Wild Things Are,Warner Bros.,"$77,233,467","$32,695,407","3,735","$100,000,000",PG,"Adventure,Drama,Family,Fantasy","Oct 16, 2009"
1496,tt0386140,2005,129,nm0132709,"nm0649460,nm0476064,nm0254645,nm0744429,nm0191547","nm0191547,nm0000104,nm0001876,nm0001722,nm1642653,nm0132709,nm0649460,nm0476064,nm0254645,nm0744429",The Legend of Zorro,Sony Pictures Entertainment (SPE),"$46,464,023","$16,328,506","3,520","$75,000,000",PG,"Action,Adventure,Romance,Thriller,Western","Oct 28, 2005"
1497,tt0387059,2005,104,"nm0569166,nm0796915","nm1503335,nm0284524","nm0947695,nm0000152,nm0000300,nm1552919,nm1540404,nm0569166,nm0796915,nm1503335,nm0284524,nm0074100",Bee Season,Fox Searchlight Pictures,"$1,180,560","$120,544",21,"$14,000,000",PG-13,"Drama,Family","Nov 11, 2005"
1498,tt0387131,2005,129,nm0576987,"nm0128997,nm0494170","nm0153263,nm0000146,nm0001838,nm0396812,nm0468003,nm0576987,nm0128997,nm0494170,nm0151925,nm0407076",The Constant Gardener,Focus Features,"$33,579,797","$8,577,000","1,346","$25,000,000",R,"Drama,Mystery,Romance,Thriller","Aug 31, 2005"
1499,tt0387514,2005,105,nm0950226,nm0950226,"nm0090867,nm0000235,nm0000658,nm1034965,nm0009016,nm0950226,nm0865189,nm0865297,nm0003972,nm0721012",Prime,Universal Pictures,"$22,827,153","$6,220,935","1,827","$22,000,000",PG-13,"Comedy,Drama,Romance","Oct 28, 2005"
1500,tt0386741,2006,105,nm1466691,"nm0478799,nm1141181,nm0441301,nm0693898,nm0713412","nm0713412,nm0185819,nm0001517,nm0000596,nm0304801,nm1466691,nm0478799,nm1141181,nm0441301,nm0693898",Renaissance,Miramax,"$70,644","$10,800",2,"$18,000,000",R,"Action,Animation,Sci-Fi,Thriller","Sep 22, 2006"
1501,tt0386588,2005,118,nm0855035,nm1358355,"nm0242491,nm0000226,nm0578949,nm0416673,nm0005520,nm0855035,nm1358355,nm0489876,nm1151819,nm0006070",Hitch,Sony Pictures Entertainment (SPE),"$179,495,555","$43,142,214","3,575","$70,000,000",PG-13,"Comedy,Romance","Feb 11, 2005"
1502,tt0387575,2004,87,nm0238841,nm0238841,"nm0225323,nm0000236,nm0000374,nm0000691,nm0101710,nm0238841,nm0456946,nm0797190,nm0006043,nm0493645",Seed of Chucky,Rogue Pictures,"$17,083,732","$8,800,000","2,061","$12,000,000",R,"Comedy,Fantasy,Horror,Thriller","Nov 12, 2004"
1503,tt0387564,2004,103,nm1490123,"nm1191481,nm1490123","nm0002252,nm0000144,nm1191481,nm0000418,nm0504962,nm1490123,nm0121117,nm0388898,nm0467977,nm0167197",Saw,Lionsgate,"$55,185,045","$18,276,468","2,315","$1,200,000",R,"Horror,Mystery,Thriller","Oct 29, 2004"
1504,tt0388139,2004,90,nm0236226,nm0236226,"nm0993987,nm0443373,nm0060705,nm0536461,nm0932852,nm0236226,nm0629242,nm0724597,nm12643487,nm1319498",It's All Gone Pete Tong,Matson Films,"$120,620","$19,717",1,"$2,000,000",R,"Biography,Comedy,Drama,Music","Apr 15, 2005"
1505,tt0387877,2006,121,nm0000361,"nm0295264,nm0255278","nm0503592,nm0001326,nm0001173,nm0424060,nm0005476,nm0000361,nm0295264,nm0255278,nm0169733,nm0224537",The Black Dahlia,Universal Pictures,"$22,545,080","$10,005,895","2,226","$50,000,000",R,"Crime,Drama,Mystery,Thriller","Sep 15, 2006"
