,tconst,directors,actors,distributor,mpaa,release_year,budget,opening_revenue,domestic_revenue,opening_theaters,runtime_minutes,release_month,release_day,genre_crime,genre_drama,genre_adventure,genre_thriller,genre_horror,genre_action,genre_fantasy,genre_sci-fi,genre_comedy,genre_war,genre_mystery,genre_biography,genre_history,genre_romance,genre_family,genre_musical,genre_sport,genre_music,genre_animation,genre_western,genre_documentary,genre_news
3021,tt5362988,nm0792263,"nm3948817,nm0647634,nm0719637,nm0001295,nm2080328,nm2240551,nm0000916,nm0313531,nm0412588",The Weinstein Company,R,2017,11719671.389994256,172127.87912951745,36012269.107229985,4,107,8,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3022,tt1458169,nm1060986,"nm1857184,nm0000932,nm6179030,nm0569341,nm0854702,nm4498658,nm0225146,nm0326063",Aviron Pictures,R,2017,22373918.108170852,10671637.645094676,32997310.12785161,2378,95,8,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,tt3486626,nm2117510,"nm5650752,nm0004715,nm0748973,nm0134072,nm1293885,nm1545935",Open Road Films (II),PG,2017,42616986.87270638,8888103.959375853,30226654.091145694,4003,91,8,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3024,tt5140878,nm2497546,"nm1131817,nm0001439,nm5343317,nm0001584,nm0339159,nm0755911,nm1490123,nm1818744",Warner Bros.,R,2017,15981370.077264896,37296686.49321641,108771549.74556755,3502,109,8,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3025,tt1959563,nm0400850,"nm0002659,nm0005351,nm0000168,nm0000198,nm1392388,nm1247584,nm0642869,nm0860315",Lionsgate,R,2017,31962740.15452979,22783578.15618343,80406090.2753188,3377,118,8,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,tt5439796,nm0001752,"nm0391794,nm1475594,nm3485845,nm0185819,nm5008863,nm1730221,nm0414423,nm0425741",Bleecker Street Media,PG-13,2017,30897315.48271213,8097265.8611023985,29598538.302998953,3031,118,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,tt4663548,nm0326837,"nm1340527,nm0179173,nm0120648,nm6555604,nm0179224,nm0081514,nm0151772,nm0255241",Affirm Films,PG,2017,2130849.3436353193,1613349.141190702,6181815.5542178,846,108,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,tt5719700,nm0583654,"nm1225856,nm0000702,nm0790688,nm0000298,nm3754278,nm0583600,nm7152630,nm0002201,nm0005678",Open Road Films (II),PG-13,2017,12717756.736718,9080352.192262346,28636449.9057528,2940,97,9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3029,tt1396484,nm0615592,"nm0334381,nm0803889,nm5897057,nm6016511,nm6096118",Warner Bros.,R,2017,37093457.14876083,130784555.27677368,347069433.89826554,4103,135,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,tt1961175,nm0191147,"nm3729721,nm0000474,nm0005125,nm2018237",Lionsgate,R,2017,34973831.0259745,15734809.244004717,38417877.976444274,3154,111,9,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,tt5109784,nm0004716,"nm0582185,nm2225369,nm0000849,nm0000438,nm0000201,nm0291542,nm0359504,nm0508732,nm0918733",Paramount Pictures,R,2017,31794391.841795,7985344.858726435,18864676.732050613,2368,121,9,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3032,tt3352390,nm0894207,"nm2528358,nm1486317,nm0608440,nm1269733,nm2694584,nm0073875,nm0927270",Entertainment Studios Motion Pictures,R,2016,10726435.21049754,2170058.6065659327,4072879.456384512,2573,92,9,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3033,tt4649466,nm0891216,"nm0717230,nm5473782,nm0000147,nm0835016,nm1475594,nm0092061",Twentieth Century Fox,R,2017,110220558.38488933,41357095.69287616,106230190.51902811,4003,141,9,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,tt2039338,nm0649117,"nm0755911,nm0680983,nm0526019,nm2400045,nm3584268,nm0000140,nm0548257",Sony Pictures Entertainment (SPE),PG-13,2017,20136448.166470166,6967556.564656692,17892945.794002894,2552,109,9,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3035,tt3532216,nm0510731,"nm1003922,nm0000129,nm1727304,nm0942792,nm0687146,nm0029562,nm0205713,nm0004976",Universal Pictures,R,2017,52990653.06965833,17779837.245025706,54412922.198047966,3024,115,9,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,tt4131800,nm2149505,"nm1289434,nm0155693,nm0000630,nm0671567",Lionsgate,PG,2017,6893141.6548083825,9423347.77497233,23208791.18179054,2528,99,10,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
3037,tt2226597,nm0009463,"nm1249995,nm0000701,nm0252961,nm0000977,nm0000551,nm1858656",Twentieth Century Fox,PG-13,2017,37116916.60281437,11189515.953150654,32184136.71288357,3088,112,10,4,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3038,tt1856101,nm0898288,"nm0467255,nm0000148,nm0331516,nm1869101,nm1176985,nm0424663",Warner Bros.,R,2017,159072499.7263473,34734139.935880125,97621901.21557753,4058,164,10,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3039,tt5301662,nm0399737,"nm0588883,nm1569276,nm1265802,nm0005028,nm1250791,nm0762674,nm0906048",Open Road Films (II),PG-13,2017,12725799.978107782,3182303.6836088104,10659616.823512241,821,118,10,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3040,tt5308322,nm0484907,"nm0687427,nm1557329,nm3441152,nm4384329,nm2531628,nm0089658,nm0566970,nm0002947",Universal Pictures,PG-13,2017,5090319.991243113,27613951.981245667,59051789.456829764,3149,96,10,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3041,tt1615160,nm0132709,"nm0525961,nm1648520,nm0000329,nm1257480,nm0849214,nm2222628,nm0475423",STX Entertainment,R,2017,37116916.60281437,13906143.377677236,36473740.88563749,2515,113,10,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,tt6217804,nm1347153,"nm2355322,nm1347153,nm0204322,nm4776479,nm6257719,nm1129570,nm3884187,nm1725195,nm2149175",Lionsgate,PG-13,2017,26512083.287724547,22510829.835224576,50181617.36013914,2388,101,10,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,tt1981128,nm0002041,"nm0769656,nm0124930,nm0836343,nm0180411,nm0487884,nm1911103,nm1602154,nm1154632",Warner Bros.,PG-13,2017,127257999.78107783,14536443.766726263,35738457.94918573,3246,109,10,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,tt3829920,nm2676052,"nm1857184,nm0000982,nm1886602,nm0000313,nm0000124,nm0225146",Sony Pictures Entertainment (SPE),PG-13,2017,40298366.597341314,6365726.1771323625,19453488.20498413,2577,134,10,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3045,tt1758810,nm0019247,"nm0079677,nm1055413,nm0272581,nm0001250,nm0439642",Universal Pictures,R,2017,37116916.60281437,3576548.9669305896,7105275.438026781,1812,119,10,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,tt4486986,nm0286975,"nm0834199,nm0515116,nm0164809,nm1501738,nm2087841,nm0062332,nm2564507,nm0782995",Open Road Films (II),R,2016,32463874.835042544,155908.841024453,235518.91915326664,283,109,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,tt2776878,nm0355699,"nm0144203,nm1886602,nm3872230,nm3771184,nm2020278,nm0453091,nm0002353,nm1664042",Universal Pictures,R,2017,21209666.630179636,4048607.21470184,10113087.194269104,2054,109,10,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3048,tt3348730,"nm1294961,nm1294962","nm0388898,nm1432956,nm0068551,nm0719678,nm5557932,nm0121117",Lionsgate,R,2017,10604833.315089818,17646921.9747753,40354394.05271159,2941,92,10,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3049,tt6359956,"nm0524190,nm0601859","nm1162777,nm0005109,nm0068338,nm1063517,nm0379596,nm0865297,nm0501999,nm0025465",STX Entertainment,R,2017,29692811.013949867,17772378.583048537,76470291.7777994,3615,104,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,tt3501632,nm0169806,"nm1165110,nm1089991,nm0000949,nm0749263",Walt Disney Studios Motion Pictures,PG-13,2017,190882356.51824915,130165848.61736983,334105936.9162643,4080,130,11,4,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,tt3402236,nm0000110,"nm0769644,nm0000110,nm0004851,nm0000353,nm0001132,nm0330428,nm0388788,nm1334526",Twentieth Century Fox,PG-13,2017,58325164.49168724,30415483.13206767,109043182.4470282,3341,114,11,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3052,tt5657846,nm1890845,"nm0582111,nm0002071,nm0000242,nm0000154,nm0001475,nm0376260,nm0570912",Paramount Pictures,PG-13,2017,73171569.99866217,31443831.074541185,110318806.81733821,3575,100,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,tt6000478,nm0319659,"nm0319673,nm0000243,nm0268199,nm0252238,nm0336171,nm0085542,nm0289048,nm0006133,nm0005696",Sony Pictures Entertainment (SPE),PG-13,2017,23330065.796674896,65747.30678763849,12686018.084137041,4,122,11,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,tt4587656,nm3302450,"nm0956063,nm3081796,nm1221047,nm5262775,nm1752221,nm0535873,nm1373352",Sony Pictures Entertainment (SPE),PG,2017,21209150.724249907,10405924.093696412,43322685.0863627,2837,86,11,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3055,tt5721088,nm0005421,"nm0786732,nm0000151,nm0000169,nm0000623,nm0001592,nm0314088,nm0724345,nm0943391,nm0677021",Broad Green Pictures,PG-13,2017,23343788.028751764,3397008.194488163,6440344.206284175,2161,91,12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,tt3411444,nm0757858,"nm1078479,nm0571952,nm0134072,nm5375420",Twentieth Century Fox,PG,2017,117780021.41779299,14220171.94695851,89566273.55210851,3621,108,12,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3057,tt2527336,nm0426059,"nm0006911,nm5397459,nm3915784,nm0000434,nm0000402,nm0074851,nm0005086,nm0002354",Walt Disney Studios Motion Pictures,PG-13,2017,336362763.86883223,233448049.690448,658062850.9448329,4232,152,12,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,tt2283362,nm0440458,"nm0425005,nm2394794,nm0366389,nm0085312",Sony Pictures Entertainment (SPE),PG-13,2017,95497314.6630754,38378596.635199815,429223800.88494426,3765,119,12,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,tt1485796,nm1243905,"nm0867768,nm0413168,nm0931329,nm1374980,nm3918035,nm1858656,nm0548257",Twentieth Century Fox,PG,2017,89130827.01887037,9343715.109384887,184989093.94325906,3006,105,12,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3060,tt5956100,nm1804614,"nm1243731,nm0006795,nm1229940,nm5947725,nm0712546,nm1318670,nm2378882",Yash Raj Films,UNRATED,2017,21720333.679479484,1896266.8334766594,5900589.139483376,299,161,12,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,tt1389072,nm0668247,"nm0855188,nm0000354,nm0910607,nm2186865,nm1325419,nm0425741,nm0448843,nm0003659",Paramount Pictures,R,2017,72153526.63432363,5256901.161890931,25943176.12414207,2668,135,12,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,tt6294822,nm0000229,"nm0002354,nm0000658,nm0000158,nm0005299,nm0644022,nm1069736,nm1166871",Twentieth Century Fox,PG-13,2017,53054063.701708555,558140.4220359883,86906225.56244422,9,116,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,tt4765284,nm2586324,"nm0112189,nm0447695,nm2313103,nm0811242,nm2319871,nm0006969",Universal Pictures,PG-13,2017,47748657.3315377,21145784.696621828,111304804.77543768,3447,93,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3064,tt5726086,nm0733263,"nm0002947,nm0005417,nm1191481,nm0760151,nm0009716,nm0089658,nm2305431,nm1490123,nm1177766",Universal Pictures,PG-13,2018,10553320.934210686,31218153.298381794,71493820.92840113,3116,103,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3065,tt6421110,nm0619836,"nm0514626,nm0378245,nm0113117,nm8091769,nm0568180,nm1692073",Screen Gems,R,2018,14774649.30789496,10510108.250981374,22032181.833668865,2125,89,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,tt4103724,nm0039192,"nm1756530,nm1025139,nm1557329,nm5338858,nm0005505,nm0509176,nm0385268,nm4403105",Roadside Attractions,PG,2018,3693662.32697374,4480549.595791291,17282188.013781585,1114,108,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3067,tt4500922,nm1226871,"nm1650412,nm3729721,nm3859624,nm2546012,nm1032473,nm2125212,nm0324041",Twentieth Century Fox,PG-13,2018,65430589.792106256,25504222.310359992,61243499.55752884,3787,143,1,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,tt5117670,nm0323239,"nm0579977,nm0179479,nm2417960,nm1727304,nm2397981,nm0620502,nm3825122",Sony Pictures Entertainment (SPE),PG,2018,52528404.6411316,26275682.928684164,121081569.84295815,3725,95,2,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3069,tt6802308,nm0000142,"nm3709982,nm7556035,nm7582805,nm7052140,nm2040230,nm1664289,nm0601954",Warner Bros.,PG-13,2018,31517042.78467896,13189132.29976987,38110708.597708344,3042,94,2,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3070,tt4477536,nm0001226,"nm0899553,nm0424848,nm1946193,nm0425053,nm3037833,nm0116232,nm0006894",Universal Pictures,R,2018,57781245.105244756,40510110.520018786,105485188.92779255,3768,105,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3071,tt2798920,nm0307497,"nm0748784,nm0000204,nm0000492,nm1935086,nm0938950,nm4791912,nm0531602,nm0716924",Paramount Pictures,R,2018,42022723.71290528,11631452.887405567,34387511.03526633,2012,115,2,4,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3072,tt2704998,"nm0326246,nm0197855","nm1907858,nm0000867,nm1046097,nm0151419,nm1279721,nm0204862,nm2470810",Warner Bros.,R,2018,38871019.43443738,17865259.207055673,72677319.43087098,3488,100,2,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,tt7026672,nm1302591,"nm2649193,nm3886028,nm6819854,nm2913275,nm5037746,nm0106835,nm5153276",Orion Pictures,PG-13,2018,5147783.654830896,3168669.9025988886,6410646.345578755,1667,97,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3074,tt2873282,nm1349376,"nm0867768,nm2225369,nm0249291,nm0774386,nm0001648,nm1858656,nm2819401",Twentieth Century Fox,R,2018,72325660.97918686,17665722.984219845,49133761.69851014,3056,140,3,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,tt1137450,nm0744834,"nm3234869,nm0000246,nm0000352,nm0000223,nm6714979,nm0083696",Metro-Goldwyn-Mayer (MGM),R,2018,31445939.556168202,13637335.656386994,35656580.21228271,2847,107,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,tt5360952,nm0003418,"nm0049945,nm1527905,nm1192254,nm0477127,nm0408591",Entertainment Studios Motion Pictures,PG-13,2018,36686929.482196234,3170168.9382578516,6410595.44287008,2402,103,3,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,tt6450186,"nm3401779,nm2296528","nm0093906,nm8722479,nm1630992,nm0000598,nm0012081",Roadside Attractions,PG,2018,7337385.896439247,17933529.183855996,87506033.16662525,1629,110,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3078,tt5164432,nm0075528,"nm0324041,nm3538718,nm0004950,nm0241049,nm7692698,nm2125212",Twentieth Century Fox,PG-13,2018,17819365.748495314,12322871.274385503,42794088.379517056,2402,110,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3079,tt1365519,nm1012385,"nm2539953,nm0922035,nm0324658,nm0943079",Warner Bros.,PG-13,2018,98530610.60932703,24772395.263125412,61058374.34120871,3854,119,3,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,tt7388562,nm1358366,"nm0725353,nm0001029,nm0269077,nm0553648,nm0000695,nm0954679,nm0434222,nm1031048",Affirm Films,PG-13,2018,5240989.926028034,5421893.175304743,18406854.514253426,1473,108,3,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3081,tt2557478,nm0215299,"nm1212547,nm3915784,nm2207222,nm8314228,nm1218607",Universal Pictures,PG-13,2018,157229697.780841,29471695.33796292,62760356.47014273,3708,111,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,tt2296777,nm0828970,"nm0000136,nm0564215,nm1289434,nm0038432",Paramount Pictures,PG,2018,61843681.12713079,11115902.740360802,45327090.25670596,3662,86,3,4,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
3083,tt1677720,nm0000229,"nm1069736,nm4446467,nm4972453,nm0578853,nm2913119,nm0209773,nm2252124",Warner Bros.,PG-13,2018,183434647.41098118,43776993.06402622,144326560.87301344,4234,140,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,tt6644200,nm1024677,"nm0001937,nm1289434,nm1024677,nm8075925,nm7415871,nm0000881,nm0286320,nm0298181",Paramount Pictures,PG-13,2018,17748812.59329624,52414918.438466385,196306420.3743105,3508,90,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,tt2531344,nm0134224,"nm1375358,nm0005182,nm1078479,nm0054697,nm1105980,nm1308622,nm1698571",Universal Pictures,R,2018,21925003.791718885,21461811.985423833,62968083.645677835,3379,102,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,tt4847546,nm3231736,"nm5063083,nm0750852,nm0930226,nm0598241,nm2048731,nm6501109,nm5254621,nm4175505",Hannover House,R,2016,1311949.7118209822,4423.457111689745,9520.381742114261,1,90,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,tt6772950,nm0905592,"nm1853865,nm1423955,nm0692677,nm6556997,nm4861659,nm0089658",Universal Pictures,PG-13,2018,3654167.298619814,19490132.93610754,43235079.09018703,3029,100,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,tt2231461,nm0679031,"nm0004927,nm0425005,nm0365140,nm0015196,nm0604742",Warner Bros.,PG-13,2018,125285735.95267934,37327938.075746566,105478304.36169805,4101,107,4,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,tt6791096,"nm0799050,nm0463359","nm4565370,nm2154960,nm0931329,nm1589279,nm2584392,nm1291566,nm0629334,nm1913014",STX Entertainment,PG-13,2018,33409529.587381158,16736313.830099063,50944939.8544858,3440,110,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3090,tt0859635,nm0151540,"nm0573416,nm0151540,nm0373571,nm0501399,nm0815418,nm0673270,nm2251840,nm0172420,nm1598104",Twentieth Century Fox,R,2018,14094645.294676427,15850341.131640496,31966024.92345517,2038,100,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3091,tt1563742,nm0338576,"nm0004344,nm0220240,nm0267506,nm0519456,nm0001314,nm0643967,nm1015867",Pantelion Films,PG-13,2018,12476684.10258041,15295479.998179562,52314864.328131706,1623,112,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3092,tt7137846,nm0574625,"nm0655510,nm0005517,nm0121605,nm3450051,nm4725344,nm0359243,nm5144602",Universal Pictures,PG-13,2018,6238342.051290205,18330624.715288486,48701270.38404057,2537,88,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,tt5463162,nm0500610,"nm1334526,nm0005351,nm0000982,nm1072555,nm5421877",Twentieth Century Fox,R,2018,114369604.27365375,130492758.38293558,331143075.965197,4349,119,5,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,tt3778644,nm0000165,"nm0005086,nm2403277,nm0000437,nm3592338,nm2255973,nm0004012",Walt Disney Studios Motion Pictures,PG-13,2018,285924010.68413436,87773981.08653036,222259143.2182139,4381,135,5,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,tt6495770,nm1469191,"nm0314088,nm0424216,nm5732956,nm0690686,nm2045884",Paramount Pictures,R,2018,19723313.31923219,2481155.4450710146,5252222.834552301,2032,85,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,tt6306064,nm0466349,"nm0940362,nm3510471,nm0859005,nm0370411",STX Entertainment,PG-13,2018,36332419.272269815,12044756.508014238,32642096.000158735,3015,96,6,4,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3097,tt5164214,nm0002657,"nm0001752,nm0000113,nm0000949,nm0004266,nm1411676,nm0252382",Warner Bros.,PG-13,2018,72664838.54453963,43191334.35188043,145556714.2248352,4145,110,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,tt7690670,nm1962311,"nm8888696,nm3630119,nm4207146,nm6280112,nm0931324,nm5412990,nm0005428,nm3103823",Sony Pictures Entertainment (SPE),R,2018,16609105.95303763,7132303.03973586,21327250.52884054,2220,116,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,tt2854926,nm1762961,"nm1184901,nm0719637,nm1159180,nm2159926,nm0358316,nm0307776",Warner Bros.,R,2018,29065935.417815853,15516430.242875678,56814171.84381063,3382,100,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,tt4881806,nm1291105,"nm0189777,nm0695435,nm0397171,nm1245863,nm6819854,nm1428086",Universal Pictures,PG-13,2018,176471750.7510248,153659776.9466921,433621984.53234065,4475,128,6,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,tt5052474,nm1356588,"nm0568093,nm0001125,nm0000982,nm5097044,nm0232998,nm0412588,nm0524745,nm2590720",Sony Pictures Entertainment (SPE),R,2018,36332419.272269815,19731167.350209728,51978441.02627495,3055,122,6,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3102,tt6133466,nm2618764,"nm0298181,nm5002057,nm6280112,nm4725341,nm0004996,nm0000881,nm0089658,nm0286320",Universal Pictures,R,2018,13493988.238375278,18034486.920787603,72129254.4407276,3031,97,7,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,tt5220122,nm0850733,"nm0037167,nm0001191,nm1676221,nm1411125,nm0416673,nm0613740,nm0006205,nm1451495",Sony Pictures Entertainment (SPE),PG,2018,83039927.62077095,45751081.67246018,173875245.05492726,4267,97,7,4,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3104,tt5758778,nm1098493,"nm1026592,nm0425005,nm0000117,nm1977856,nm3435612,nm0004927,nm1205652,nm0413011,nm0005696",Universal Pictures,PG-13,2018,129749886.9074546,25851383.037427682,71020022.65755577,3782,102,7,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,tt3766354,nm0298807,"nm0089820,nm0000243,nm0050959,nm5480894,nm0004730,nm0085542",Sony Pictures Entertainment (SPE),R,2018,64355943.90609748,37380049.73881575,105963475.39615723,3388,121,7,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,tt4761916,nm0839812,"nm0204368,nm6018521,nm5453200,nm3340597,nm4590703,nm0067457,nm0089658,nm2631847,nm2022847",BH Tilt,R,2018,1037999.0952596368,3791847.024951787,9203673.287897907,1546,92,7,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3107,tt6911608,nm0662530,"nm0324556,nm4141252,nm1086543,nm0000658,nm0000333",Universal Pictures,PG-13,2018,77849932.14447275,36280331.21735197,125218953.38670509,3317,114,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3108,tt4912910,nm0003160,"nm1134771,nm0000129,nm0147147,nm0000609,nm0670408,nm0009190,nm0616735,nm1154632",Paramount Pictures,PG-13,2018,184763838.95621535,63563466.88883598,228524950.76517227,4386,147,7,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,tt7424200,"nm1739338,nm5715866","nm0996651,nm0579914,nm1146051,nm0152839",Warner Bros.,PG,2018,10379990.952596368,10806804.762577083,30922238.01557106,3188,84,7,4,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
3110,tt4073790,nm0950775,"nm1818744,nm3964350,nm0601553,nm0925966,nm6170168,nm1362282,nm0506613",Twentieth Century Fox,PG-13,2018,35272373.942081176,6061255.571922617,13170798.835444545,3127,104,8,4,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3111,tt4575576,nm0286975,"nm0000191,nm2017943,nm6432607,nm0309693",Walt Disney Studios Motion Pictures,PG,2018,77806707.22517906,25505182.830177754,102927943.00303793,3602,104,8,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
